timestamp,hour,day_of_week,road_type,weather_condition,avg_speed,traffic_level
2025-04-09 16:00:00,16,Wednesday,Residential,Cloudy,8.71,2
2025-04-09 17:00:00,17,Wednesday,Highway,Sunny,32.95,2
2025-04-09 18:00:00,18,Wednesday,Urban,Cloudy,15.92,2
2025-04-09 19:00:00,19,Wednesday,Urban,Rainy,13.1,2
2025-04-09 20:00:00,20,Wednesday,Highway,Foggy,86.86,0
2025-04-09 21:00:00,21,Wednesday,Highway,Rainy,89.19,0
2025-04-09 22:00:00,22,Wednesday,Residential,Cloudy,25.1,0
2025-04-09 23:00:00,23,Wednesday,Urban,Cloudy,51.31,0
2025-04-10 00:00:00,0,Thursday,Residential,Sunny,34.57,0
2025-04-10 01:00:00,1,Thursday,Highway,Sunny,104.98,0
2025-04-10 02:00:00,2,Thursday,Residential,Sunny,34.17,0
2025-04-10 03:00:00,3,Thursday,Highway,Rainy,72.78,0
2025-04-10 04:00:00,4,Thursday,Highway,Rainy,86.32,0
2025-04-10 05:00:00,5,Thursday,Urban,Cloudy,53.82,0
2025-04-10 06:00:00,6,Thursday,Residential,Sunny,26.4,0
2025-04-10 07:00:00,7,Thursday,Urban,Sunny,27.27,2
2025-04-10 08:00:00,8,Thursday,Highway,Sunny,38.06,2
2025-04-10 09:00:00,9,Thursday,Urban,Rainy,10.04,2
2025-04-10 10:00:00,10,Thursday,Urban,Rainy,38.08,0
2025-04-10 11:00:00,11,Thursday,Highway,Rainy,83.44,0
2025-04-10 12:00:00,12,Thursday,Urban,Cloudy,48.38,0
2025-04-10 13:00:00,13,Thursday,Urban,Cloudy,45.91,0
2025-04-10 14:00:00,14,Thursday,Urban,Foggy,41.28,0
2025-04-10 15:00:00,15,Thursday,Urban,Rainy,32.99,1
2025-04-10 16:00:00,16,Thursday,Highway,Cloudy,57.1,2
2025-04-10 17:00:00,17,Thursday,Residential,Foggy,6.39,2
2025-04-10 18:00:00,18,Thursday,Urban,Foggy,5.0,2
2025-04-10 19:00:00,19,Thursday,Highway,Cloudy,27.41,2
2025-04-10 20:00:00,20,Thursday,Urban,Sunny,48.37,0
2025-04-10 21:00:00,21,Thursday,Residential,Rainy,20.85,1
2025-04-10 22:00:00,22,Thursday,Residential,Foggy,20.65,1
2025-04-10 23:00:00,23,Thursday,Highway,Rainy,87.71,0
2025-04-11 00:00:00,0,Friday,Highway,Rainy,80.68,0
2025-04-11 01:00:00,1,Friday,Urban,Cloudy,46.34,0
2025-04-11 02:00:00,2,Friday,Residential,Foggy,24.17,0
2025-04-11 03:00:00,3,Friday,Highway,Sunny,104.12,0
2025-04-11 04:00:00,4,Friday,Residential,Rainy,19.55,1
2025-04-11 05:00:00,5,Friday,Highway,Foggy,84.87,0
2025-04-11 06:00:00,6,Friday,Urban,Cloudy,48.13,0
2025-04-11 07:00:00,7,Friday,Highway,Foggy,16.84,2
2025-04-11 08:00:00,8,Friday,Urban,Foggy,24.13,2
2025-04-11 09:00:00,9,Friday,Highway,Sunny,51.59,2
2025-04-11 10:00:00,10,Friday,Residential,Foggy,25.41,0
2025-04-11 11:00:00,11,Friday,Urban,Sunny,46.92,0
2025-04-11 12:00:00,12,Friday,Highway,Rainy,83.08,0
2025-04-11 13:00:00,13,Friday,Urban,Foggy,40.37,0
2025-04-11 14:00:00,14,Friday,Urban,Sunny,54.14,0
2025-04-11 15:00:00,15,Friday,Urban,Foggy,47.14,0
2025-04-11 16:00:00,16,Friday,Urban,Cloudy,26.19,2
2025-04-11 17:00:00,17,Friday,Highway,Cloudy,36.48,2
2025-04-11 18:00:00,18,Friday,Urban,Cloudy,14.96,2
2025-04-11 19:00:00,19,Friday,Residential,Sunny,12.27,2
2025-04-11 20:00:00,20,Friday,Highway,Foggy,82.29,0
2025-04-11 21:00:00,21,Friday,Urban,Foggy,31.49,1
2025-04-11 22:00:00,22,Friday,Highway,Foggy,85.42,0
2025-04-11 23:00:00,23,Friday,Residential,Rainy,20.71,1
2025-04-12 00:00:00,0,Saturday,Urban,Cloudy,46.78,0
2025-04-12 01:00:00,1,Saturday,Residential,Rainy,24.03,0
2025-04-12 02:00:00,2,Saturday,Highway,Sunny,95.8,0
2025-04-12 03:00:00,3,Saturday,Urban,Sunny,51.57,0
2025-04-12 04:00:00,4,Saturday,Urban,Foggy,34.12,1
2025-04-12 05:00:00,5,Saturday,Highway,Sunny,97.7,0
2025-04-12 06:00:00,6,Saturday,Highway,Sunny,95.75,0
2025-04-12 07:00:00,7,Saturday,Residential,Sunny,33.08,0
2025-04-12 08:00:00,8,Saturday,Urban,Cloudy,54.05,0
2025-04-12 09:00:00,9,Saturday,Urban,Sunny,50.58,0
2025-04-12 10:00:00,10,Saturday,Highway,Foggy,87.2,0
2025-04-12 11:00:00,11,Saturday,Residential,Rainy,23.56,0
2025-04-12 12:00:00,12,Saturday,Residential,Rainy,20.27,1
2025-04-12 13:00:00,13,Saturday,Highway,Sunny,101.75,0
2025-04-12 14:00:00,14,Saturday,Residential,Foggy,27.88,0
2025-04-12 15:00:00,15,Saturday,Urban,Sunny,48.25,0
2025-04-12 16:00:00,16,Saturday,Urban,Rainy,43.15,0
2025-04-12 17:00:00,17,Saturday,Urban,Foggy,41.73,0
2025-04-12 18:00:00,18,Saturday,Residential,Sunny,32.64,0
2025-04-12 19:00:00,19,Saturday,Residential,Foggy,24.3,0
2025-04-12 20:00:00,20,Saturday,Highway,Sunny,104.58,0
2025-04-12 21:00:00,21,Saturday,Residential,Rainy,21.11,0
2025-04-12 22:00:00,22,Saturday,Residential,Sunny,33.76,0
2025-04-12 23:00:00,23,Saturday,Residential,Sunny,26.18,0
2025-04-13 00:00:00,0,Sunday,Residential,Sunny,30.81,0
2025-04-13 01:00:00,1,Sunday,Residential,Cloudy,28.82,0
2025-04-13 02:00:00,2,Sunday,Residential,Sunny,33.71,0
2025-04-13 03:00:00,3,Sunday,Highway,Sunny,95.37,0
2025-04-13 04:00:00,4,Sunday,Residential,Sunny,33.87,0
2025-04-13 05:00:00,5,Sunday,Urban,Foggy,40.63,0
2025-04-13 06:00:00,6,Sunday,Residential,Cloudy,26.11,0
2025-04-13 07:00:00,7,Sunday,Residential,Sunny,29.15,0
2025-04-13 08:00:00,8,Sunday,Urban,Sunny,51.13,0
2025-04-13 09:00:00,9,Sunday,Urban,Rainy,45.06,0
2025-04-13 10:00:00,10,Sunday,Residential,Sunny,33.52,0
2025-04-13 11:00:00,11,Sunday,Residential,Rainy,30.83,0
2025-04-13 12:00:00,12,Sunday,Highway,Cloudy,96.92,0
2025-04-13 13:00:00,13,Sunday,Urban,Cloudy,47.86,0
2025-04-13 14:00:00,14,Sunday,Highway,Cloudy,99.14,0
2025-04-13 15:00:00,15,Sunday,Highway,Foggy,86.29,0
2025-04-13 16:00:00,16,Sunday,Residential,Sunny,33.08,0
2025-04-13 17:00:00,17,Sunday,Highway,Sunny,100.76,0
2025-04-13 18:00:00,18,Sunday,Highway,Rainy,89.09,0
2025-04-13 19:00:00,19,Sunday,Urban,Cloudy,46.0,0
2025-04-13 20:00:00,20,Sunday,Residential,Sunny,34.23,0
2025-04-13 21:00:00,21,Sunday,Highway,Cloudy,104.77,0
2025-04-13 22:00:00,22,Sunday,Urban,Foggy,45.72,0
2025-04-13 23:00:00,23,Sunday,Highway,Sunny,98.09,0
2025-04-14 00:00:00,0,Monday,Highway,Foggy,90.79,0
2025-04-14 01:00:00,1,Monday,Residential,Rainy,21.43,0
2025-04-14 02:00:00,2,Monday,Urban,Foggy,32.79,1
2025-04-14 03:00:00,3,Monday,Residential,Cloudy,31.13,0
2025-04-14 04:00:00,4,Monday,Urban,Sunny,53.17,0
2025-04-14 05:00:00,5,Monday,Urban,Cloudy,47.15,0
2025-04-14 06:00:00,6,Monday,Urban,Cloudy,50.34,0
2025-04-14 07:00:00,7,Monday,Urban,Cloudy,27.14,2
2025-04-14 08:00:00,8,Monday,Urban,Foggy,6.73,2
2025-04-14 09:00:00,9,Monday,Urban,Rainy,5.0,2
2025-04-14 10:00:00,10,Monday,Urban,Rainy,37.36,0
2025-04-14 11:00:00,11,Monday,Highway,Sunny,102.36,0
2025-04-14 12:00:00,12,Monday,Highway,Sunny,96.24,0
2025-04-14 13:00:00,13,Monday,Urban,Rainy,40.61,0
2025-04-14 14:00:00,14,Monday,Residential,Rainy,19.93,1
2025-04-14 15:00:00,15,Monday,Urban,Sunny,50.38,0
2025-04-14 16:00:00,16,Monday,Highway,Rainy,18.09,2
2025-04-14 17:00:00,17,Monday,Urban,Rainy,5.0,2
2025-04-14 18:00:00,18,Monday,Urban,Foggy,6.57,2
2025-04-14 19:00:00,19,Monday,Residential,Foggy,6.48,2
2025-04-14 20:00:00,20,Monday,Residential,Rainy,28.17,0
2025-04-14 21:00:00,21,Monday,Urban,Sunny,45.54,0
2025-04-14 22:00:00,22,Monday,Residential,Cloudy,32.54,0
2025-04-14 23:00:00,23,Monday,Urban,Sunny,53.72,0
2025-04-15 00:00:00,0,Tuesday,Urban,Cloudy,54.28,0
2025-04-15 01:00:00,1,Tuesday,Urban,Rainy,38.3,0
2025-04-15 02:00:00,2,Tuesday,Residential,Rainy,28.21,0
2025-04-15 03:00:00,3,Tuesday,Urban,Rainy,43.13,0
2025-04-15 04:00:00,4,Tuesday,Highway,Sunny,95.38,0
2025-04-15 05:00:00,5,Tuesday,Highway,Sunny,96.62,0
2025-04-15 06:00:00,6,Tuesday,Highway,Foggy,77.2,0
2025-04-15 07:00:00,7,Tuesday,Residential,Foggy,12.7,2
2025-04-15 08:00:00,8,Tuesday,Urban,Sunny,25.12,2
2025-04-15 09:00:00,9,Tuesday,Residential,Sunny,12.14,2
2025-04-15 10:00:00,10,Tuesday,Residential,Cloudy,33.74,0
2025-04-15 11:00:00,11,Tuesday,Highway,Sunny,103.47,0
2025-04-15 12:00:00,12,Tuesday,Urban,Rainy,38.62,0
2025-04-15 13:00:00,13,Tuesday,Urban,Foggy,35.32,0
2025-04-15 14:00:00,14,Tuesday,Highway,Foggy,78.39,0
2025-04-15 15:00:00,15,Tuesday,Residential,Foggy,17.39,1
2025-04-15 16:00:00,16,Tuesday,Urban,Rainy,14.14,2
2025-04-15 17:00:00,17,Tuesday,Residential,Rainy,5.58,2
2025-04-15 18:00:00,18,Tuesday,Urban,Sunny,27.0,2
2025-04-15 19:00:00,19,Tuesday,Highway,Foggy,22.23,2
2025-04-15 20:00:00,20,Tuesday,Urban,Foggy,42.15,0
2025-04-15 21:00:00,21,Tuesday,Highway,Rainy,67.45,1
2025-04-15 22:00:00,22,Tuesday,Highway,Foggy,86.66,0
2025-04-15 23:00:00,23,Tuesday,Residential,Foggy,27.75,0
2025-04-16 00:00:00,0,Wednesday,Highway,Sunny,96.54,0
2025-04-16 01:00:00,1,Wednesday,Residential,Sunny,27.84,0
2025-04-16 02:00:00,2,Wednesday,Urban,Cloudy,54.16,0
2025-04-16 03:00:00,3,Wednesday,Urban,Cloudy,45.21,0
2025-04-16 04:00:00,4,Wednesday,Residential,Foggy,21.2,0
2025-04-16 05:00:00,5,Wednesday,Urban,Foggy,41.79,0
2025-04-16 06:00:00,6,Wednesday,Urban,Cloudy,54.33,0
2025-04-16 07:00:00,7,Wednesday,Urban,Rainy,5.0,2
2025-04-16 08:00:00,8,Wednesday,Urban,Sunny,17.2,2
2025-04-16 09:00:00,9,Wednesday,Highway,Sunny,61.68,2
2025-04-16 10:00:00,10,Wednesday,Residential,Rainy,23.37,0
2025-04-16 11:00:00,11,Wednesday,Residential,Cloudy,33.76,0
2025-04-16 12:00:00,12,Wednesday,Residential,Cloudy,29.69,0
2025-04-16 13:00:00,13,Wednesday,Highway,Rainy,76.58,0
2025-04-16 14:00:00,14,Wednesday,Urban,Sunny,54.22,0
2025-04-16 15:00:00,15,Wednesday,Highway,Cloudy,98.72,0
2025-04-16 16:00:00,16,Wednesday,Residential,Sunny,18.29,2
2025-04-16 17:00:00,17,Wednesday,Residential,Sunny,21.73,2
2025-04-16 18:00:00,18,Wednesday,Urban,Foggy,11.99,2
2025-04-16 19:00:00,19,Wednesday,Highway,Foggy,21.12,2
2025-04-16 20:00:00,20,Wednesday,Highway,Foggy,79.31,0
2025-04-16 21:00:00,21,Wednesday,Urban,Cloudy,45.25,0
2025-04-16 22:00:00,22,Wednesday,Residential,Cloudy,26.73,0
2025-04-16 23:00:00,23,Wednesday,Highway,Foggy,83.71,0
2025-04-17 00:00:00,0,Thursday,Residential,Cloudy,34.95,0
2025-04-17 01:00:00,1,Thursday,Residential,Sunny,32.35,0
2025-04-17 02:00:00,2,Thursday,Residential,Sunny,26.07,0
2025-04-17 03:00:00,3,Thursday,Residential,Sunny,32.51,0
2025-04-17 04:00:00,4,Thursday,Residential,Sunny,31.39,0
2025-04-17 05:00:00,5,Thursday,Urban,Cloudy,49.13,0
2025-04-17 06:00:00,6,Thursday,Residential,Sunny,34.33,0
2025-04-17 07:00:00,7,Thursday,Highway,Rainy,17.04,2
2025-04-17 08:00:00,8,Thursday,Residential,Rainy,5.19,2
2025-04-17 09:00:00,9,Thursday,Urban,Sunny,21.16,2
2025-04-17 10:00:00,10,Thursday,Urban,Rainy,40.23,0
2025-04-17 11:00:00,11,Thursday,Residential,Cloudy,33.32,0
2025-04-17 12:00:00,12,Thursday,Urban,Rainy,44.66,0
2025-04-17 13:00:00,13,Thursday,Urban,Rainy,38.81,0
2025-04-17 14:00:00,14,Thursday,Highway,Rainy,70.88,0
2025-04-17 15:00:00,15,Thursday,Residential,Sunny,32.05,0
2025-04-17 16:00:00,16,Thursday,Highway,Sunny,40.74,2
2025-04-17 17:00:00,17,Thursday,Highway,Sunny,39.99,2
2025-04-17 18:00:00,18,Thursday,Highway,Cloudy,40.07,2
2025-04-17 19:00:00,19,Thursday,Urban,Cloudy,14.98,2
2025-04-17 20:00:00,20,Thursday,Highway,Sunny,102.53,0
2025-04-17 21:00:00,21,Thursday,Residential,Sunny,25.46,0
2025-04-17 22:00:00,22,Thursday,Highway,Foggy,78.07,0
2025-04-17 23:00:00,23,Thursday,Highway,Rainy,72.9,0
2025-04-18 00:00:00,0,Friday,Highway,Foggy,77.02,0
2025-04-18 01:00:00,1,Friday,Urban,Foggy,37.69,0
2025-04-18 02:00:00,2,Friday,Highway,Rainy,93.25,0
2025-04-18 03:00:00,3,Friday,Residential,Cloudy,31.56,0
2025-04-18 04:00:00,4,Friday,Residential,Rainy,21.89,0
2025-04-18 05:00:00,5,Friday,Highway,Rainy,86.46,0
2025-04-18 06:00:00,6,Friday,Residential,Foggy,29.24,0
2025-04-18 07:00:00,7,Friday,Highway,Foggy,20.03,2
2025-04-18 08:00:00,8,Friday,Urban,Cloudy,27.72,2
2025-04-18 09:00:00,9,Friday,Residential,Foggy,9.42,2
2025-04-18 10:00:00,10,Friday,Highway,Rainy,79.76,0
2025-04-18 11:00:00,11,Friday,Residential,Sunny,33.77,0
2025-04-18 12:00:00,12,Friday,Residential,Sunny,30.82,0
2025-04-18 13:00:00,13,Friday,Highway,Cloudy,103.61,0
2025-04-18 14:00:00,14,Friday,Urban,Cloudy,52.27,0
2025-04-18 15:00:00,15,Friday,Urban,Sunny,54.11,0
2025-04-18 16:00:00,16,Friday,Highway,Rainy,44.32,2
2025-04-18 17:00:00,17,Friday,Residential,Sunny,14.01,2
2025-04-18 18:00:00,18,Friday,Urban,Rainy,14.7,2
2025-04-18 19:00:00,19,Friday,Urban,Rainy,11.06,2
2025-04-18 20:00:00,20,Friday,Highway,Sunny,104.05,0
2025-04-18 21:00:00,21,Friday,Urban,Sunny,52.07,0
2025-04-18 22:00:00,22,Friday,Highway,Rainy,91.22,0
2025-04-18 23:00:00,23,Friday,Urban,Foggy,37.62,0
2025-04-19 00:00:00,0,Saturday,Residential,Rainy,23.03,0
2025-04-19 01:00:00,1,Saturday,Highway,Foggy,78.89,0
2025-04-19 02:00:00,2,Saturday,Residential,Foggy,28.26,0
2025-04-19 03:00:00,3,Saturday,Highway,Foggy,90.97,0
2025-04-19 04:00:00,4,Saturday,Residential,Cloudy,26.93,0
2025-04-19 05:00:00,5,Saturday,Urban,Cloudy,49.99,0
2025-04-19 06:00:00,6,Saturday,Residential,Cloudy,32.87,0
2025-04-19 07:00:00,7,Saturday,Highway,Sunny,97.77,0
2025-04-19 08:00:00,8,Saturday,Urban,Cloudy,52.42,0
2025-04-19 09:00:00,9,Saturday,Urban,Sunny,49.6,0
2025-04-19 10:00:00,10,Saturday,Urban,Foggy,39.38,0
2025-04-19 11:00:00,11,Saturday,Residential,Cloudy,32.32,0
2025-04-19 12:00:00,12,Saturday,Residential,Foggy,28.53,0
2025-04-19 13:00:00,13,Saturday,Urban,Rainy,42.88,0
2025-04-19 14:00:00,14,Saturday,Urban,Cloudy,54.89,0
2025-04-19 15:00:00,15,Saturday,Urban,Cloudy,54.03,0
2025-04-19 16:00:00,16,Saturday,Highway,Rainy,74.51,0
2025-04-19 17:00:00,17,Saturday,Highway,Foggy,70.73,0
2025-04-19 18:00:00,18,Saturday,Residential,Rainy,25.76,0
2025-04-19 19:00:00,19,Saturday,Urban,Sunny,50.98,0
2025-04-19 20:00:00,20,Saturday,Urban,Foggy,38.1,0
2025-04-19 21:00:00,21,Saturday,Residential,Rainy,25.77,0
2025-04-19 22:00:00,22,Saturday,Residential,Cloudy,34.3,0
2025-04-19 23:00:00,23,Saturday,Residential,Foggy,21.13,0
2025-04-20 00:00:00,0,Sunday,Residential,Rainy,17.35,1
2025-04-20 01:00:00,1,Sunday,Urban,Cloudy,50.01,0
2025-04-20 02:00:00,2,Sunday,Urban,Sunny,46.36,0
2025-04-20 03:00:00,3,Sunday,Urban,Foggy,34.47,1
2025-04-20 04:00:00,4,Sunday,Urban,Foggy,42.21,0
2025-04-20 05:00:00,5,Sunday,Residential,Rainy,18.2,1
2025-04-20 06:00:00,6,Sunday,Urban,Cloudy,49.55,0
2025-04-20 07:00:00,7,Sunday,Urban,Rainy,38.75,0
2025-04-20 08:00:00,8,Sunday,Highway,Sunny,103.53,0
2025-04-20 09:00:00,9,Sunday,Urban,Rainy,40.54,0
2025-04-20 10:00:00,10,Sunday,Urban,Cloudy,54.12,0
2025-04-20 11:00:00,11,Sunday,Urban,Cloudy,50.15,0
2025-04-20 12:00:00,12,Sunday,Urban,Cloudy,49.22,0
2025-04-20 13:00:00,13,Sunday,Residential,Cloudy,25.54,0
2025-04-20 14:00:00,14,Sunday,Residential,Rainy,31.04,0
2025-04-20 15:00:00,15,Sunday,Urban,Rainy,33.39,1
2025-04-20 16:00:00,16,Sunday,Residential,Cloudy,27.74,0
2025-04-20 17:00:00,17,Sunday,Urban,Cloudy,53.14,0
2025-04-20 18:00:00,18,Sunday,Highway,Sunny,102.66,0
2025-04-20 19:00:00,19,Sunday,Residential,Cloudy,30.65,0
2025-04-20 20:00:00,20,Sunday,Highway,Sunny,103.27,0
2025-04-20 21:00:00,21,Sunday,Highway,Cloudy,102.42,0
2025-04-20 22:00:00,22,Sunday,Highway,Rainy,80.6,0
2025-04-20 23:00:00,23,Sunday,Highway,Foggy,74.0,0
2025-04-21 00:00:00,0,Monday,Residential,Sunny,25.44,0
2025-04-21 01:00:00,1,Monday,Urban,Cloudy,46.4,0
2025-04-21 02:00:00,2,Monday,Urban,Cloudy,46.92,0
2025-04-21 03:00:00,3,Monday,Residential,Sunny,25.33,0
2025-04-21 04:00:00,4,Monday,Residential,Foggy,18.56,1
2025-04-21 05:00:00,5,Monday,Highway,Rainy,78.62,0
2025-04-21 06:00:00,6,Monday,Residential,Foggy,22.48,0
2025-04-21 07:00:00,7,Monday,Highway,Foggy,36.61,2
2025-04-21 08:00:00,8,Monday,Urban,Cloudy,15.09,2
2025-04-21 09:00:00,9,Monday,Urban,Foggy,15.42,2
2025-04-21 10:00:00,10,Monday,Urban,Rainy,37.93,0
2025-04-21 11:00:00,11,Monday,Highway,Sunny,96.56,0
2025-04-21 12:00:00,12,Monday,Residential,Foggy,21.34,0
2025-04-21 13:00:00,13,Monday,Highway,Cloudy,99.56,0
2025-04-21 14:00:00,14,Monday,Highway,Foggy,82.44,0
2025-04-21 15:00:00,15,Monday,Residential,Foggy,21.24,0
2025-04-21 16:00:00,16,Monday,Urban,Foggy,5.0,2
2025-04-21 17:00:00,17,Monday,Residential,Rainy,5.0,2
2025-04-21 18:00:00,18,Monday,Highway,Sunny,60.09,2
2025-04-21 19:00:00,19,Monday,Urban,Cloudy,25.85,2
2025-04-21 20:00:00,20,Monday,Highway,Cloudy,101.39,0
2025-04-21 21:00:00,21,Monday,Urban,Rainy,33.99,1
2025-04-21 22:00:00,22,Monday,Highway,Cloudy,101.98,0
2025-04-21 23:00:00,23,Monday,Highway,Sunny,98.72,0
2025-04-22 00:00:00,0,Tuesday,Residential,Foggy,22.22,0
2025-04-22 01:00:00,1,Tuesday,Highway,Foggy,74.63,0
2025-04-22 02:00:00,2,Tuesday,Residential,Rainy,22.62,0
2025-04-22 03:00:00,3,Tuesday,Urban,Rainy,43.12,0
2025-04-22 04:00:00,4,Tuesday,Residential,Cloudy,29.9,0
2025-04-22 05:00:00,5,Tuesday,Residential,Sunny,33.81,0
2025-04-22 06:00:00,6,Tuesday,Highway,Foggy,81.97,0
2025-04-22 07:00:00,7,Tuesday,Urban,Rainy,20.01,2
2025-04-22 08:00:00,8,Tuesday,Highway,Foggy,20.33,2
2025-04-22 09:00:00,9,Tuesday,Urban,Sunny,25.1,2
2025-04-22 10:00:00,10,Tuesday,Highway,Rainy,76.77,0
2025-04-22 11:00:00,11,Tuesday,Residential,Sunny,28.84,0
2025-04-22 12:00:00,12,Tuesday,Residential,Rainy,25.63,0
2025-04-22 13:00:00,13,Tuesday,Residential,Sunny,28.98,0
2025-04-22 14:00:00,14,Tuesday,Urban,Rainy,40.44,0
2025-04-22 15:00:00,15,Tuesday,Urban,Sunny,51.09,0
2025-04-22 16:00:00,16,Tuesday,Urban,Cloudy,28.16,2
2025-04-22 17:00:00,17,Tuesday,Highway,Rainy,23.67,2
2025-04-22 18:00:00,18,Tuesday,Residential,Cloudy,12.39,2
2025-04-22 19:00:00,19,Tuesday,Highway,Cloudy,49.52,2
2025-04-22 20:00:00,20,Tuesday,Urban,Rainy,37.8,0
2025-04-22 21:00:00,21,Tuesday,Urban,Rainy,43.24,0
2025-04-22 22:00:00,22,Tuesday,Urban,Cloudy,51.02,0
2025-04-22 23:00:00,23,Tuesday,Residential,Rainy,21.81,0
2025-04-23 00:00:00,0,Wednesday,Residential,Foggy,20.79,1
2025-04-23 01:00:00,1,Wednesday,Residential,Rainy,22.38,0
2025-04-23 02:00:00,2,Wednesday,Urban,Cloudy,45.15,0
2025-04-23 03:00:00,3,Wednesday,Highway,Foggy,73.36,0
2025-04-23 04:00:00,4,Wednesday,Urban,Sunny,51.97,0
2025-04-23 05:00:00,5,Wednesday,Urban,Foggy,38.83,0
2025-04-23 06:00:00,6,Wednesday,Residential,Rainy,25.2,0
2025-04-23 07:00:00,7,Wednesday,Urban,Sunny,18.96,2
2025-04-23 08:00:00,8,Wednesday,Urban,Cloudy,25.29,2
2025-04-23 09:00:00,9,Wednesday,Urban,Foggy,22.0,2
2025-04-23 10:00:00,10,Wednesday,Residential,Foggy,28.26,0
2025-04-23 11:00:00,11,Wednesday,Highway,Rainy,77.04,0
2025-04-23 12:00:00,12,Wednesday,Urban,Cloudy,47.23,0
2025-04-23 13:00:00,13,Wednesday,Urban,Foggy,40.91,0
2025-04-23 14:00:00,14,Wednesday,Residential,Sunny,27.4,0
2025-04-23 15:00:00,15,Wednesday,Urban,Rainy,40.5,0
2025-04-23 16:00:00,16,Wednesday,Residential,Cloudy,15.86,2
2025-04-23 17:00:00,17,Wednesday,Highway,Cloudy,40.7,2
2025-04-23 18:00:00,18,Wednesday,Highway,Foggy,44.64,2
2025-04-23 19:00:00,19,Wednesday,Urban,Rainy,10.96,2
2025-04-23 20:00:00,20,Wednesday,Residential,Rainy,20.17,1
2025-04-23 21:00:00,21,Wednesday,Highway,Sunny,103.93,0
2025-04-23 22:00:00,22,Wednesday,Urban,Rainy,33.8,1
2025-04-23 23:00:00,23,Wednesday,Highway,Rainy,82.83,0
2025-04-24 00:00:00,0,Thursday,Highway,Sunny,98.27,0
2025-04-24 01:00:00,1,Thursday,Highway,Rainy,78.31,0
2025-04-24 02:00:00,2,Thursday,Residential,Foggy,27.04,0
2025-04-24 03:00:00,3,Thursday,Highway,Cloudy,100.09,0
2025-04-24 04:00:00,4,Thursday,Urban,Foggy,37.5,0
2025-04-24 05:00:00,5,Thursday,Residential,Cloudy,33.3,0
2025-04-24 06:00:00,6,Thursday,Residential,Cloudy,34.41,0
2025-04-24 07:00:00,7,Thursday,Highway,Rainy,20.72,2
2025-04-24 08:00:00,8,Thursday,Highway,Sunny,30.47,2
2025-04-24 09:00:00,9,Thursday,Residential,Rainy,10.03,2
2025-04-24 10:00:00,10,Thursday,Residential,Cloudy,30.82,0
2025-04-24 11:00:00,11,Thursday,Urban,Foggy,35.65,0
2025-04-24 12:00:00,12,Thursday,Highway,Foggy,88.19,0
2025-04-24 13:00:00,13,Thursday,Highway,Cloudy,99.32,0
2025-04-24 14:00:00,14,Thursday,Urban,Rainy,43.25,0
2025-04-24 15:00:00,15,Thursday,Residential,Foggy,26.33,0
2025-04-24 16:00:00,16,Thursday,Residential,Sunny,16.96,2
2025-04-24 17:00:00,17,Thursday,Residential,Foggy,12.96,2
2025-04-24 18:00:00,18,Thursday,Highway,Sunny,35.55,2
2025-04-24 19:00:00,19,Thursday,Highway,Cloudy,31.16,2
2025-04-24 20:00:00,20,Thursday,Urban,Sunny,53.08,0
2025-04-24 21:00:00,21,Thursday,Highway,Cloudy,96.26,0
2025-04-24 22:00:00,22,Thursday,Residential,Sunny,29.85,0
2025-04-24 23:00:00,23,Thursday,Highway,Cloudy,101.57,0
2025-04-25 00:00:00,0,Friday,Highway,Rainy,86.01,0
2025-04-25 01:00:00,1,Friday,Urban,Foggy,35.87,0
2025-04-25 02:00:00,2,Friday,Highway,Rainy,80.11,0
2025-04-25 03:00:00,3,Friday,Urban,Sunny,51.7,0
2025-04-25 04:00:00,4,Friday,Highway,Foggy,78.02,0
2025-04-25 05:00:00,5,Friday,Residential,Sunny,29.08,0
2025-04-25 06:00:00,6,Friday,Highway,Sunny,102.46,0
2025-04-25 07:00:00,7,Friday,Urban,Rainy,7.97,2
2025-04-25 08:00:00,8,Friday,Urban,Foggy,8.96,2
2025-04-25 09:00:00,9,Friday,Residential,Cloudy,14.04,2
2025-04-25 10:00:00,10,Friday,Highway,Cloudy,96.78,0
2025-04-25 11:00:00,11,Friday,Residential,Foggy,22.71,0
2025-04-25 12:00:00,12,Friday,Highway,Sunny,100.85,0
2025-04-25 13:00:00,13,Friday,Residential,Cloudy,30.62,0
2025-04-25 14:00:00,14,Friday,Residential,Foggy,23.61,0
2025-04-25 15:00:00,15,Friday,Urban,Sunny,53.29,0
2025-04-25 16:00:00,16,Friday,Residential,Cloudy,13.98,2
2025-04-25 17:00:00,17,Friday,Urban,Foggy,19.9,2
2025-04-25 18:00:00,18,Friday,Urban,Rainy,19.48,2
2025-04-25 19:00:00,19,Friday,Urban,Cloudy,26.72,2
2025-04-25 20:00:00,20,Friday,Urban,Cloudy,45.47,0
2025-04-25 21:00:00,21,Friday,Highway,Sunny,95.75,0
2025-04-25 22:00:00,22,Friday,Residential,Foggy,25.62,0
2025-04-25 23:00:00,23,Friday,Highway,Rainy,77.17,0
2025-04-26 00:00:00,0,Saturday,Residential,Rainy,26.17,0
2025-04-26 01:00:00,1,Saturday,Urban,Rainy,34.21,1
2025-04-26 02:00:00,2,Saturday,Residential,Rainy,29.81,0
2025-04-26 03:00:00,3,Saturday,Residential,Foggy,25.16,0
